instrument_id,account_id,instrument_type,card_fingerprint,card_bin,card_last4,card_network,issuer_bank,country,is_prepaid,added_at
INST_000743,ACC_000488,debit_card,fp_card_dbbe889da199f32c,535310,1148,MASTERCARD,Truist,US,False,2026-06-03T12:18:35+00:00
INST_000744,ACC_000488,credit_card,fp_card_4ca86998b22a1703,426684,5402,VISA,Wells Fargo,US,False,2026-06-01T12:18:35+00:00
INST_000745,ACC_000489,bank_account,fp_card_1d6238da33c7614d,601100,8257,DISCOVER,TD Bank,US,False,2026-08-13T20:41:17+00:00
INST_000746,ACC_000490,bank_account,fp_card_c1f38259fe600dfb,644000,9874,DISCOVER,Chime Neobank,US,False,2026-08-28T05:37:41+00:00
INST_000747,ACC_000491,debit_card,fp_card_60cc842cdc987a0f,525500,4163,MASTERCARD,TD Bank,US,False,2026-08-28T23:45:37+00:00
INST_000748,ACC_000492,credit_card,fp_card_56207a5159e1b752,510510,8287,MASTERCARD,PNC Bank,US,False,2026-08-16T02:01:07+00:00
INST_000749,ACC_000492,debit_card,fp_card_f94be79473029ec3,491622,3305,VISA,PNC Bank,US,False,2026-08-11T02:01:07+00:00
INST_000750,ACC_000493,debit_card,fp_card_e92e9cea5b7531ce,453201,7268,VISA,U.S. Bank,US,False,2026-07-13T08:11:39+00:00
INST_000751,ACC_000494,credit_card,fp_card_cdc47781b4cc3515,378282,4483,AMEX,Chime Neobank,US,False,2026-07-17T10:43:00+00:00
INST_000752,ACC_000494,credit_card,fp_card_6c0ef70a15aef9d3,491622,8792,VISA,Chime Neobank,US,False,2026-07-16T10:43:00+00:00
INST_000753,ACC_000495,debit_card,fp_card_0efc98b1c7211139,510510,6796,MASTERCARD,Chime Neobank,US,False,2026-08-04T05:07:46+00:00
INST_000754,ACC_000495,prepaid_card,fp_card_a65c69b2e2f41d1f,340000,1287,AMEX,MetaBank,US,True,2026-08-05T05:07:46+00:00
INST_000755,ACC_000496,credit_card,fp_card_b547282dc5dbe5c1,510510,7087,MASTERCARD,TD Bank,US,False,2026-08-12T01:24:23+00:00
INST_000756,ACC_000497,bank_account,fp_card_500b5e9defa112a1,453201,4442,VISA,Bank of America,US,False,2026-07-16T20:43:08+00:00
INST_000757,ACC_000497,credit_card,fp_card_f4a9898b37132015,375987,1951,AMEX,Capital One,US,False,2026-07-12T20:43:08+00:00
INST_000758,ACC_000497,credit_card,fp_card_e03df3de882ef185,601100,7635,DISCOVER,Citibank,US,False,2026-07-16T20:43:08+00:00
INST_000759,ACC_000498,debit_card,fp_card_fb58884de14b23ed,542418,9378,MASTERCARD,PNC Bank,US,False,2026-07-09T12:14:18+00:00
INST_000760,ACC_000499,prepaid_card,fp_card_ac17984412ccd6dc,402400,7563,VISA,Vanilla Prepaid,US,True,2026-07-07T04:40:25+00:00
INST_000761,ACC_000499,credit_card,fp_card_cac17620aae96f19,644000,2223,DISCOVER,Chime Neobank,US,False,2026-07-10T04:40:25+00:00
INST_000762,ACC_000499,debit_card,fp_card_0182b27446a649ba,644000,1875,DISCOVER,Wells Fargo,US,False,2026-07-08T04:40:25+00:00
INST_000763,ACC_000500,credit_card,fp_card_f95c7cae4325eb5a,340000,3681,AMEX,Citibank,US,False,2026-08-07T11:43:18+00:00
INST_000764,ACC_000501,debit_card,fp_card_562a99956d0efa71,402400,5912,VISA,Truist,US,False,2026-08-12T10:00:40+00:00
INST_000765,ACC_000502,credit_card,fp_card_f2ab5733bdffac35,644000,4616,DISCOVER,Truist,US,False,2026-06-25T20:25:46+00:00
INST_000766,ACC_000502,credit_card,fp_card_7dd850b402231618,411111,8771,VISA,Chime Neobank,US,False,2026-06-27T20:25:46+00:00
INST_000767,ACC_000503,credit_card,fp_card_f109f8dcdbd0beba,411111,4544,VISA,TD Bank,US,False,2026-08-04T21:56:21+00:00
INST_000768,ACC_000504,debit_card,fp_card_f03bd46c2d680625,471600,9780,VISA,Citibank,US,False,2026-05-31T20:32:18+00:00
INST_000769,ACC_000504,credit_card,fp_card_bb6bbcf800c8b983,426684,2508,VISA,Capital One,US,False,2026-06-01T20:32:18+00:00
INST_000770,ACC_000505,debit_card,fp_card_df85b6ad4a525464,378282,5195,AMEX,Chime Neobank,US,False,2026-07-02T00:55:34+00:00
INST_000771,ACC_000506,debit_card,fp_card_b1450f0dbf04261f,535310,7206,MASTERCARD,Bank of America,US,False,2026-08-04T02:17:44+00:00
INST_000772,ACC_000507,credit_card,fp_card_0d28e0eb54e2785a,371449,7285,AMEX,PNC Bank,US,False,2026-07-11T22:54:08+00:00
INST_000773,ACC_000508,credit_card,fp_card_6fddfdf763d314c0,375987,2340,AMEX,Truist,US,False,2026-07-09T02:03:41+00:00
INST_000774,ACC_000508,bank_account,fp_card_ff7030e06b53909f,601100,9962,DISCOVER,U.S. Bank,US,False,2026-07-14T02:03:41+00:00
INST_000775,ACC_000508,credit_card,fp_card_94701cd96d1ad5aa,375987,9987,AMEX,PNC Bank,US,False,2026-07-14T02:03:41+00:00
INST_000776,ACC_000509,credit_card,fp_card_98d4175428eddd7d,375987,4218,AMEX,Capital One,US,False,2026-05-30T21:28:35+00:00
INST_000777,ACC_000510,debit_card,fp_card_589ca67a316ac061,453201,2760,VISA,Chime Neobank,US,False,2026-06-27T20:42:57+00:00
INST_000778,ACC_000511,credit_card,fp_card_d357297d6df3e74c,471600,2185,VISA,Chime Neobank,US,False,2026-06-11T13:29:33+00:00
INST_000779,ACC_000512,debit_card,fp_card_45a12d4ffa98ac0c,535310,2446,MASTERCARD,Bank of America,US,False,2026-08-06T15:31:20+00:00
INST_000780,ACC_000513,prepaid_card,fp_card_f573b1d7297dcd4d,644000,6109,DISCOVER,Green Dot Bank,US,True,2026-06-23T13:20:30+00:00
INST_000781,ACC_000514,credit_card,fp_card_60472ea8f02d7724,525500,4757,MASTERCARD,Wells Fargo,US,False,2026-07-27T01:46:32+00:00
INST_000782,ACC_000515,debit_card,fp_card_d0fb747cfcd8350c,402400,9854,VISA,Bank of America,US,False,2026-08-19T15:53:07+00:00
INST_000783,ACC_000516,debit_card,fp_card_34a26b2ab3f9c505,340000,3510,AMEX,TD Bank,US,False,2026-08-01T00:17:26+00:00
INST_000784,ACC_000517,credit_card,fp_card_3aa2a368237fcec1,371449,4483,AMEX,JPMorgan Chase,US,False,2026-07-30T00:05:22+00:00
INST_000785,ACC_000517,debit_card,fp_card_44023395f9700fba,453201,3064,VISA,U.S. Bank,US,False,2026-07-31T00:05:22+00:00
INST_000786,ACC_000518,credit_card,fp_card_17b6af239d2a1361,650000,9873,DISCOVER,Wells Fargo,US,False,2026-06-13T01:48:27+00:00
INST_000787,ACC_000518,bank_account,fp_card_9c072be1bd189a3d,535310,3885,MASTERCARD,PNC Bank,US,False,2026-06-15T01:48:27+00:00
INST_000788,ACC_000519,debit_card,fp_card_40ebb979e789fe28,601100,9423,DISCOVER,U.S. Bank,US,False,2026-06-10T03:27:50+00:00
INST_000789,ACC_000519,bank_account,fp_card_b22bfe3c3531f159,471600,8364,VISA,Chime Neobank,US,False,2026-06-07T03:27:50+00:00
INST_000790,ACC_000520,bank_account,fp_card_59ede4e8297fcbb8,402400,1434,VISA,Wells Fargo,US,False,2026-08-09T09:29:10+00:00
INST_000791,ACC_000521,credit_card,fp_card_d68d0cd4d2ab6d85,402400,3346,VISA,U.S. Bank,US,False,2026-06-06T14:16:11+00:00
INST_000792,ACC_000522,credit_card,fp_card_d10ab80af7b4ecee,375987,3617,AMEX,Chime Neobank,US,False,2026-06-29T15:37:53+00:00
INST_000793,ACC_000522,credit_card,fp_card_6b7723db8651decb,411111,6027,VISA,Wells Fargo,US,False,2026-06-28T15:37:53+00:00
INST_000794,ACC_000522,credit_card,fp_card_625469024969bd17,535310,7861,MASTERCARD,TD Bank,US,False,2026-06-29T15:37:53+00:00
INST_000795,ACC_000523,credit_card,fp_card_2688c1ed24c60f3a,510510,5419,MASTERCARD,PNC Bank,US,False,2026-06-24T06:26:59+00:00
INST_000796,ACC_000523,debit_card,fp_card_9407033e5ac01aa1,601100,7478,DISCOVER,Citibank,US,False,2026-06-24T06:26:59+00:00
INST_000797,ACC_000524,credit_card,fp_card_30bf8c2f8eb41e47,411111,2774,VISA,Capital One,US,False,2026-07-01T16:17:17+00:00
INST_000798,ACC_000524,credit_card,fp_card_0ffd2a81f5feb926,378282,9861,AMEX,Citibank,US,False,2026-06-29T16:17:17+00:00
INST_000799,ACC_000524,bank_account,fp_card_560ac7f3df2c6466,426684,5182,VISA,JPMorgan Chase,US,False,2026-07-01T16:17:17+00:00
INST_000800,ACC_000525,credit_card,fp_card_1a6d1b9dd5af33a5,650000,9476,DISCOVER,Bank of America,US,False,2026-06-07T02:41:11+00:00
INST_000801,ACC_000526,credit_card,fp_card_ba4752aa2ebae3fa,650000,9979,DISCOVER,Citibank,US,False,2026-06-17T08:02:15+00:00
INST_000802,ACC_000527,debit_card,fp_card_9d0c55c15a98394e,542418,3101,MASTERCARD,Truist,US,False,2026-07-15T20:08:29+00:00
INST_000803,ACC_000528,credit_card,fp_card_175d3522f36fc578,426684,4995,VISA,JPMorgan Chase,US,False,2026-08-18T12:20:20+00:00
INST_000804,ACC_000528,debit_card,fp_card_a80d95172a2486a9,375987,4985,AMEX,Bank of America,US,False,2026-08-20T12:20:20+00:00
INST_000805,ACC_000529,debit_card,fp_card_b1c5954b8157e039,411111,1563,VISA,Wells Fargo,US,False,2026-07-06T22:12:07+00:00
INST_000806,ACC_000529,credit_card,fp_card_c0978f7a3f0d2a31,411111,5983,VISA,PNC Bank,US,False,2026-07-07T22:12:07+00:00
INST_000807,ACC_000530,credit_card,fp_card_0a975527ba019306,510510,5300,MASTERCARD,Truist,US,False,2026-06-04T20:16:32+00:00
INST_000808,ACC_000531,credit_card,fp_card_ec78ba19a75f9ca9,650000,4322,DISCOVER,Chime Neobank,US,False,2026-08-17T04:08:28+00:00
INST_000809,ACC_000531,debit_card,fp_card_16a2ed996fc09d6b,491622,3044,VISA,Wells Fargo,US,False,2026-08-14T04:08:28+00:00
INST_000810,ACC_000532,credit_card,fp_card_ff795874174a33e8,542418,9772,MASTERCARD,U.S. Bank,US,False,2026-07-12T01:16:05+00:00
INST_000811,ACC_000533,credit_card,fp_card_aa4d819680866d42,535310,8327,MASTERCARD,Truist,US,False,2026-08-06T10:37:06+00:00
INST_000812,ACC_000534,credit_card,fp_card_e301749c70dfafad,375987,9127,AMEX,PNC Bank,US,False,2026-08-21T15:37:23+00:00
INST_000813,ACC_000535,credit_card,fp_card_ce32e78325701bf4,644000,4578,DISCOVER,Capital One,US,False,2026-06-21T10:55:49+00:00
INST_000814,ACC_000535,credit_card,fp_card_e02233f00d59b5e1,644000,6524,DISCOVER,JPMorgan Chase,US,False,2026-06-25T10:55:49+00:00
INST_000815,ACC_000535,credit_card,fp_card_9b4e5bf5177bea74,340000,1976,AMEX,JPMorgan Chase,US,False,2026-06-25T10:55:49+00:00
INST_000816,ACC_000536,debit_card,fp_card_99b450a618229754,525500,9052,MASTERCARD,U.S. Bank,US,False,2026-08-02T06:02:50+00:00
INST_000817,ACC_000537,debit_card,fp_card_ac67092b2f3c7319,644000,1512,DISCOVER,PNC Bank,US,False,2026-08-12T23:00:12+00:00
INST_000818,ACC_000538,debit_card,fp_card_fd70b0634c18450d,525500,7861,MASTERCARD,Bank of America,US,False,2026-06-27T20:24:11+00:00
INST_000819,ACC_000539,debit_card,fp_card_b1cc0718ae7983fb,525500,2604,MASTERCARD,Citibank,US,False,2026-07-15T21:49:07+00:00
INST_000820,ACC_000540,debit_card,fp_card_05fc5b29a748451e,525500,7946,MASTERCARD,Bank of America,US,False,2026-08-16T09:48:00+00:00
INST_000821,ACC_000541,credit_card,fp_card_3cfe3c2aee57b12c,411111,1379,VISA,Bank of America,US,False,2026-06-08T20:17:11+00:00
INST_000822,ACC_000542,debit_card,fp_card_beb98a93b6a3d3de,525500,4562,MASTERCARD,Capital One,US,False,2026-08-13T21:03:10+00:00
INST_000823,ACC_000543,credit_card,fp_card_f3943f3a53fa2e46,453201,7561,VISA,Truist,US,False,2026-07-10T02:45:14+00:00
INST_000824,ACC_000544,bank_account,fp_card_81599213e0f6960a,453201,9690,VISA,Wells Fargo,US,False,2026-08-26T15:38:12+00:00
INST_000825,ACC_000545,bank_account,fp_card_2423b30329365148,402400,8894,VISA,Citibank,US,False,2026-07-20T17:40:36+00:00
INST_000826,ACC_000545,debit_card,fp_card_06757a664e94ea0f,542418,6603,MASTERCARD,Capital One,US,False,2026-07-16T17:40:36+00:00
INST_000827,ACC_000545,credit_card,fp_card_5387a096badb035f,542418,2093,MASTERCARD,Capital One,US,False,2026-07-19T17:40:36+00:00
INST_000828,ACC_000546,bank_account,fp_card_f95b0ec45597eb83,453201,3229,VISA,Citibank,US,False,2026-08-09T17:13:08+00:00
INST_000829,ACC_000547,bank_account,fp_card_727401f77089f0d7,601100,2156,DISCOVER,Citibank,US,False,2026-06-19T04:36:18+00:00
INST_000830,ACC_000548,credit_card,fp_card_1c29366bf09b7830,650000,5168,DISCOVER,TD Bank,US,False,2026-08-15T19:13:47+00:00
INST_000831,ACC_000549,debit_card,fp_card_593441e6d1006ea7,644000,8104,DISCOVER,Chime Neobank,US,False,2026-06-24T01:19:02+00:00
INST_000832,ACC_000549,debit_card,fp_card_d3413fb3cbd6b3eb,375987,1268,AMEX,Bank of America,US,False,2026-06-23T01:19:02+00:00
INST_000833,ACC_000550,debit_card,fp_card_abc8b396d290e297,542418,8302,MASTERCARD,JPMorgan Chase,US,False,2026-08-20T07:08:06+00:00
INST_000834,ACC_000551,bank_account,fp_card_9b6e1c73beb617bc,650000,6738,DISCOVER,Truist,US,False,2026-07-11T03:20:30+00:00
INST_000835,ACC_000552,debit_card,fp_card_171788156d695163,650000,5341,DISCOVER,U.S. Bank,US,False,2026-07-16T20:25:18+00:00
INST_000836,ACC_000552,debit_card,fp_card_6f778d3de4fb03a7,371449,5673,AMEX,U.S. Bank,US,False,2026-07-17T20:25:18+00:00
INST_000837,ACC_000553,debit_card,fp_card_3ae1fb6b3cd50bae,411111,5263,VISA,Chime Neobank,US,False,2026-08-07T07:26:43+00:00
INST_000838,ACC_000554,debit_card,fp_card_3ba011b407d8ac0b,644000,7743,DISCOVER,PNC Bank,US,False,2026-07-10T12:14:44+00:00
INST_000839,ACC_000555,credit_card,fp_card_4f1a0df2ea24f69c,371449,5278,AMEX,Capital One,US,False,2026-07-24T10:42:36+00:00
INST_000840,ACC_000556,debit_card,fp_card_8842bfc6bb5f507a,535310,9638,MASTERCARD,U.S. Bank,US,False,2026-06-30T20:45:03+00:00
INST_000841,ACC_000557,credit_card,fp_card_2b90d2a6075a4617,510510,2664,MASTERCARD,TD Bank,US,False,2026-06-27T13:39:06+00:00
INST_000842,ACC_000558,credit_card,fp_card_69ee6cc38d7daa9c,542418,9135,MASTERCARD,Bank of America,US,False,2026-08-09T04:51:31+00:00
INST_000843,ACC_000559,credit_card,fp_card_d74cf283d66928cf,510510,6426,MASTERCARD,TD Bank,US,False,2026-07-16T11:34:23+00:00
INST_000844,ACC_000560,credit_card,fp_card_6bb57c6df41d4e60,471600,4170,VISA,JPMorgan Chase,US,False,2026-08-23T22:43:11+00:00
INST_000845,ACC_000560,bank_account,fp_card_dc47d3c1ba5fe870,375987,2304,AMEX,Chime Neobank,US,False,2026-08-26T22:43:11+00:00
INST_000846,ACC_000561,credit_card,fp_card_4768b1df91b44698,535310,3732,MASTERCARD,TD Bank,US,False,2026-08-14T06:01:26+00:00
INST_000847,ACC_000561,debit_card,fp_card_49270ab25d8cc6b4,535310,1026,MASTERCARD,Bank of America,US,False,2026-08-10T06:01:26+00:00
INST_000848,ACC_000562,credit_card,fp_card_7d8b3d06913e4ee3,650000,2425,DISCOVER,Bank of America,US,False,2026-06-23T23:35:09+00:00
INST_000849,ACC_000563,debit_card,fp_card_716cf9b45f7f5782,644000,3543,DISCOVER,Capital One,US,False,2026-08-12T15:50:23+00:00
INST_000850,ACC_000564,bank_account,fp_card_6f982dea6888beb5,375987,3257,AMEX,JPMorgan Chase,US,False,2026-08-14T00:20:06+00:00
INST_000851,ACC_000565,debit_card,fp_card_1ff584f793f1d122,453201,8917,VISA,Bank of America,US,False,2026-07-31T18:26:54+00:00
INST_000852,ACC_000565,credit_card,fp_card_68bac104de743e8a,340000,2572,AMEX,Chime Neobank,US,False,2026-08-05T18:26:54+00:00
INST_000853,ACC_000566,bank_account,fp_card_39927f72bc7e66db,542418,2844,MASTERCARD,U.S. Bank,US,False,2026-07-07T03:36:08+00:00
INST_000854,ACC_000567,debit_card,fp_card_6b81097f4cdeaa3d,644000,5938,DISCOVER,U.S. Bank,US,False,2026-07-31T15:42:47+00:00
INST_000855,ACC_000567,bank_account,fp_card_b03efa4a3b68d1ab,650000,1725,DISCOVER,TD Bank,US,False,2026-07-29T15:42:47+00:00
INST_000856,ACC_000568,credit_card,fp_card_71101b39ecbfafc1,453201,6700,VISA,JPMorgan Chase,US,False,2026-07-02T12:21:49+00:00
INST_000857,ACC_000569,credit_card,fp_card_402cc29d4524cc6a,650000,4934,DISCOVER,U.S. Bank,US,False,2026-06-11T03:57:01+00:00
INST_000858,ACC_000570,credit_card,fp_card_9d9bf889a4d798c3,550000,4887,MASTERCARD,Truist,US,False,2026-07-15T19:12:08+00:00
INST_000859,ACC_000571,credit_card,fp_card_4e06ced121965891,510510,2220,MASTERCARD,TD Bank,US,False,2026-07-22T21:59:59+00:00
INST_000860,ACC_000572,debit_card,fp_card_f33f1e6369ffcc40,535310,1334,MASTERCARD,Capital One,US,False,2026-08-25T12:52:39+00:00
INST_000861,ACC_000573,credit_card,fp_card_2c2e76c2c6d70845,535310,5883,MASTERCARD,Chime Neobank,US,False,2026-07-26T23:25:39+00:00
INST_000862,ACC_000573,debit_card,fp_card_a71a6ea05d90d320,650000,8350,DISCOVER,U.S. Bank,US,False,2026-07-24T23:25:39+00:00
INST_000863,ACC_000573,bank_account,fp_card_80c5949609e05209,340000,5156,AMEX,Citibank,US,False,2026-07-27T23:25:39+00:00
INST_000864,ACC_000574,credit_card,fp_card_9e56cb866ee86162,650000,8495,DISCOVER,PNC Bank,US,False,2026-06-12T13:13:28+00:00
INST_000865,ACC_000575,credit_card,fp_card_183507df80414dba,491622,5972,VISA,Truist,US,False,2026-08-13T03:56:15+00:00
INST_000866,ACC_000575,debit_card,fp_card_76f1161e5c77ab85,491622,2519,VISA,PNC Bank,US,False,2026-08-12T03:56:15+00:00
INST_000867,ACC_000576,debit_card,fp_card_fc70fbd216457306,491622,9314,VISA,PNC Bank,US,False,2026-06-18T01:11:40+00:00
INST_000868,ACC_000576,debit_card,fp_card_5c773011a61c3919,601100,8108,DISCOVER,Chime Neobank,US,False,2026-06-16T01:11:40+00:00
INST_000869,ACC_000577,debit_card,fp_card_3c725c97d6ae17da,644000,3751,DISCOVER,Wells Fargo,US,False,2026-08-23T21:00:53+00:00
INST_000870,ACC_000578,credit_card,fp_card_96910743ba69707e,426684,3731,VISA,Capital One,US,False,2026-08-11T23:00:30+00:00
INST_000871,ACC_000579,debit_card,fp_card_3d611c0c7db3fe83,371449,6074,AMEX,PNC Bank,US,False,2026-07-26T23:08:56+00:00
INST_000872,ACC_000580,debit_card,fp_card_e96d6c0da9d180cf,650000,5518,DISCOVER,JPMorgan Chase,US,False,2026-07-24T22:35:13+00:00
INST_000873,ACC_000581,debit_card,fp_card_75e306736218cffa,542418,2206,MASTERCARD,JPMorgan Chase,US,False,2026-07-18T01:28:30+00:00
INST_000874,ACC_000581,credit_card,fp_card_e3380900eba410ea,535310,6780,MASTERCARD,Citibank,US,False,2026-07-22T01:28:30+00:00
INST_000875,ACC_000581,debit_card,fp_card_70ff517639150e76,601100,5401,DISCOVER,Citibank,US,False,2026-07-22T01:28:30+00:00
INST_000876,ACC_000582,debit_card,fp_card_a4929b98f2235506,650000,3815,DISCOVER,Capital One,US,False,2026-06-27T13:57:42+00:00
INST_000877,ACC_000582,credit_card,fp_card_6fb1a6973ee2fa9b,371449,6613,AMEX,Chime Neobank,US,False,2026-06-27T13:57:42+00:00
INST_000878,ACC_000583,debit_card,fp_card_f68243b2ebe1e78e,378282,2642,AMEX,Wells Fargo,US,False,2026-07-13T20:55:27+00:00
INST_000879,ACC_000584,credit_card,fp_card_0e767eac9b268164,402400,3722,VISA,Wells Fargo,US,False,2026-07-25T19:16:16+00:00
INST_000880,ACC_000584,debit_card,fp_card_d91c73685cabf330,550000,6315,MASTERCARD,Citibank,US,False,2026-07-24T19:16:16+00:00
INST_000881,ACC_000584,credit_card,fp_card_cddc207041db3e00,491622,1621,VISA,JPMorgan Chase,US,False,2026-07-25T19:16:16+00:00
INST_000882,ACC_000585,credit_card,fp_card_c2bb854c91f3a659,650000,2662,DISCOVER,Wells Fargo,US,False,2026-06-22T02:18:15+00:00
INST_000883,ACC_000586,credit_card,fp_card_19a1ec5efcea3cde,453201,9468,VISA,Bank of America,US,False,2026-06-15T06:54:50+00:00
INST_000884,ACC_000586,debit_card,fp_card_c339e6d60b0da82e,378282,6722,AMEX,Citibank,US,False,2026-06-19T06:54:50+00:00
INST_000885,ACC_000587,debit_card,fp_card_34a1276f98ac0607,650000,2267,DISCOVER,Citibank,US,False,2026-06-03T13:48:28+00:00
INST_000886,ACC_000588,debit_card,fp_card_08e0932289566b9b,650000,3885,DISCOVER,JPMorgan Chase,US,False,2026-08-18T20:26:51+00:00
INST_000887,ACC_000589,credit_card,fp_card_3fc563ce0b544cbc,453201,7208,VISA,PNC Bank,US,False,2026-07-22T00:41:13+00:00
INST_000888,ACC_000590,credit_card,fp_card_94efa571611eb51f,650000,4964,DISCOVER,Citibank,US,False,2026-07-15T02:42:02+00:00
INST_000889,ACC_000590,credit_card,fp_card_547cf5e3ed667c2c,601100,3635,DISCOVER,Bank of America,US,False,2026-07-15T02:42:02+00:00
INST_000890,ACC_000591,credit_card,fp_card_7ee8b91630b05c08,525500,5092,MASTERCARD,Citibank,US,False,2026-07-19T05:00:38+00:00
INST_000891,ACC_000592,debit_card,fp_card_37f6c5634ad9391d,601100,6347,DISCOVER,PNC Bank,US,False,2026-08-17T06:33:14+00:00
INST_000892,ACC_000593,credit_card,fp_card_bba34345fdf16873,378282,4244,AMEX,TD Bank,US,False,2026-08-02T08:43:57+00:00
INST_000893,ACC_000593,credit_card,fp_card_5edd69e766c7f218,426684,1159,VISA,U.S. Bank,US,False,2026-08-06T08:43:57+00:00
INST_000894,ACC_000593,bank_account,fp_card_8aa797d46e10ecd7,525500,6158,MASTERCARD,Truist,US,False,2026-08-07T08:43:57+00:00
INST_000895,ACC_000594,credit_card,fp_card_e4e4a632dca7ba7c,402400,3749,VISA,Truist,US,False,2026-06-02T20:38:41+00:00
INST_000896,ACC_000595,debit_card,fp_card_19868d5cee2feecb,371449,4309,AMEX,JPMorgan Chase,US,False,2026-08-03T13:45:03+00:00
INST_000897,ACC_000595,credit_card,fp_card_2be12acd90f79795,411111,8247,VISA,PNC Bank,US,False,2026-08-01T13:45:03+00:00
INST_000898,ACC_000596,debit_card,fp_card_64d382021d6dc6bc,542418,5308,MASTERCARD,PNC Bank,US,False,2026-07-27T19:03:55+00:00
INST_000899,ACC_000596,credit_card,fp_card_6b97f440ea9ce433,601100,2665,DISCOVER,U.S. Bank,US,False,2026-07-27T19:03:55+00:00
INST_000900,ACC_000597,bank_account,fp_card_bd0bbb8066483701,402400,2437,VISA,JPMorgan Chase,US,False,2026-08-18T07:54:10+00:00
INST_000901,ACC_000597,credit_card,fp_card_96be6b762023c108,525500,9697,MASTERCARD,PNC Bank,US,False,2026-08-18T07:54:10+00:00
INST_000902,ACC_000598,bank_account,fp_card_a980d2ada04c13d9,453201,8576,VISA,JPMorgan Chase,US,False,2026-06-25T04:25:47+00:00
INST_000903,ACC_000599,bank_account,fp_card_516fd51948063e4b,371449,4617,AMEX,Capital One,US,False,2026-06-24T11:27:58+00:00
INST_000904,ACC_000599,credit_card,fp_card_994d3fc6792f8682,426684,9186,VISA,U.S. Bank,US,False,2026-06-29T11:27:58+00:00
INST_000905,ACC_000600,bank_account,fp_card_5670ca859e61cabc,535310,7974,MASTERCARD,U.S. Bank,US,False,2026-07-03T02:50:11+00:00
